datetime,date,hour,weather,temperature_c,humidity_percent
2024-10-12 10:00:00,2024-10-12,10,cloudy,33.7,67.4
2024-10-12 11:00:00,2024-10-12,11,partly_cloudy,32.1,85.9
2024-10-12 12:00:00,2024-10-12,12,cloudy,32.3,76.6
2024-10-12 13:00:00,2024-10-12,13,cloudy,29.4,92.0
2024-10-12 14:00:00,2024-10-12,14,light_rain,29.9,84.3
2024-10-12 15:00:00,2024-10-12,15,heavy_rain,33.3,89.3
2024-10-12 16:00:00,2024-10-12,16,light_rain,27.7,88.4
2024-10-12 17:00:00,2024-10-12,17,moderate_rain,26.0,84.0
2024-10-12 18:00:00,2024-10-12,18,clear,29.9,85.3
2024-10-12 19:00:00,2024-10-12,19,clear,27.9,73.9
2024-10-12 20:00:00,2024-10-12,20,partly_cloudy,27.5,88.8
2024-10-12 21:00:00,2024-10-12,21,clear,25.5,73.2
2024-10-12 22:00:00,2024-10-12,22,clear,26.8,60.0
2024-10-12 23:00:00,2024-10-12,23,partly_cloudy,22.0,87.2
2024-10-13 00:00:00,2024-10-13,0,partly_cloudy,25.9,75.3
2024-10-13 01:00:00,2024-10-13,1,clear,23.4,82.0
2024-10-13 02:00:00,2024-10-13,2,clear,26.0,60.0
2024-10-13 03:00:00,2024-10-13,3,clear,23.0,71.1
2024-10-13 04:00:00,2024-10-13,4,partly_cloudy,25.9,79.6
2024-10-13 05:00:00,2024-10-13,5,clear,29.8,74.7
2024-10-13 06:00:00,2024-10-13,6,cloudy,31.1,61.5
2024-10-13 07:00:00,2024-10-13,7,partly_cloudy,30.2,80.5
2024-10-13 08:00:00,2024-10-13,8,clear,27.3,68.6
2024-10-13 09:00:00,2024-10-13,9,partly_cloudy,25.2,82.0
2024-10-13 10:00:00,2024-10-13,10,clear,30.9,63.2
2024-10-13 11:00:00,2024-10-13,11,partly_cloudy,30.6,74.7
2024-10-13 12:00:00,2024-10-13,12,clear,32.0,67.9
2024-10-13 13:00:00,2024-10-13,13,partly_cloudy,31.8,67.9
2024-10-13 14:00:00,2024-10-13,14,light_rain,30.0,85.4
2024-10-13 15:00:00,2024-10-13,15,moderate_rain,29.0,86.4
2024-10-13 16:00:00,2024-10-13,16,moderate_rain,26.1,84.8
2024-10-13 17:00:00,2024-10-13,17,light_rain,25.2,83.5
2024-10-13 18:00:00,2024-10-13,18,moderate_rain,27.0,95.4
2024-10-13 19:00:00,2024-10-13,19,clear,29.5,94.5
2024-10-13 20:00:00,2024-10-13,20,partly_cloudy,29.2,71.4
2024-10-13 21:00:00,2024-10-13,21,clear,26.5,63.1
2024-10-13 22:00:00,2024-10-13,22,clear,24.8,69.3
2024-10-13 23:00:00,2024-10-13,23,partly_cloudy,28.5,64.4
2024-10-14 00:00:00,2024-10-14,0,cloudy,24.5,85.7
2024-10-14 01:00:00,2024-10-14,1,clear,26.3,76.0
2024-10-14 02:00:00,2024-10-14,2,partly_cloudy,26.2,64.0
2024-10-14 03:00:00,2024-10-14,3,clear,26.5,65.3
2024-10-14 04:00:00,2024-10-14,4,clear,24.8,81.9
2024-10-14 05:00:00,2024-10-14,5,cloudy,25.0,72.9
2024-10-14 06:00:00,2024-10-14,6,clear,24.4,76.2
2024-10-14 07:00:00,2024-10-14,7,cloudy,29.7,88.0
2024-10-14 08:00:00,2024-10-14,8,partly_cloudy,25.4,60.4
2024-10-14 09:00:00,2024-10-14,9,cloudy,28.1,77.2
2024-10-14 10:00:00,2024-10-14,10,clear,29.5,63.1
2024-10-14 11:00:00,2024-10-14,11,clear,31.6,80.6
2024-10-14 12:00:00,2024-10-14,12,partly_cloudy,31.2,75.5
2024-10-14 13:00:00,2024-10-14,13,cloudy,32.9,71.1
2024-10-14 14:00:00,2024-10-14,14,moderate_rain,31.6,81.9
2024-10-14 15:00:00,2024-10-14,15,moderate_rain,31.7,90.2
2024-10-14 16:00:00,2024-10-14,16,moderate_rain,29.9,84.6
2024-10-14 17:00:00,2024-10-14,17,partly_cloudy,32.4,93.1
2024-10-14 18:00:00,2024-10-14,18,light_rain,30.5,77.1
2024-10-14 19:00:00,2024-10-14,19,clear,28.5,88.8
2024-10-14 20:00:00,2024-10-14,20,partly_cloudy,29.5,61.9
2024-10-14 21:00:00,2024-10-14,21,clear,22.7,83.9
2024-10-14 22:00:00,2024-10-14,22,clear,29.6,73.5
2024-10-14 23:00:00,2024-10-14,23,partly_cloudy,26.6,74.5
2024-10-15 00:00:00,2024-10-15,0,clear,28.0,86.3
2024-10-15 01:00:00,2024-10-15,1,partly_cloudy,27.8,76.4
2024-10-15 02:00:00,2024-10-15,2,clear,23.6,70.6
2024-10-15 03:00:00,2024-10-15,3,cloudy,28.0,84.0
2024-10-15 04:00:00,2024-10-15,4,clear,25.5,89.9
2024-10-15 05:00:00,2024-10-15,5,partly_cloudy,25.0,64.8
2024-10-15 06:00:00,2024-10-15,6,clear,27.5,84.8
2024-10-15 07:00:00,2024-10-15,7,partly_cloudy,30.7,84.4
2024-10-15 08:00:00,2024-10-15,8,partly_cloudy,24.4,72.5
2024-10-15 09:00:00,2024-10-15,9,clear,24.7,67.2
2024-10-15 10:00:00,2024-10-15,10,clear,30.4,72.2
2024-10-15 11:00:00,2024-10-15,11,cloudy,33.9,88.1
2024-10-15 12:00:00,2024-10-15,12,cloudy,30.9,90.7
2024-10-15 13:00:00,2024-10-15,13,partly_cloudy,34.1,66.9
2024-10-15 14:00:00,2024-10-15,14,light_rain,30.7,80.7
2024-10-15 15:00:00,2024-10-15,15,partly_cloudy,30.3,90.2
2024-10-15 16:00:00,2024-10-15,16,clear,28.2,93.7
2024-10-15 17:00:00,2024-10-15,17,heavy_rain,28.7,93.4
2024-10-15 18:00:00,2024-10-15,18,clear,33.7,60.0
2024-10-15 19:00:00,2024-10-15,19,cloudy,27.6,77.6
2024-10-15 20:00:00,2024-10-15,20,clear,31.4,70.6
2024-10-15 21:00:00,2024-10-15,21,clear,27.1,84.1
2024-10-15 22:00:00,2024-10-15,22,clear,25.4,76.6
2024-10-15 23:00:00,2024-10-15,23,clear,25.9,71.4
2024-10-16 00:00:00,2024-10-16,0,partly_cloudy,27.0,87.3
2024-10-16 01:00:00,2024-10-16,1,cloudy,26.8,84.0
2024-10-16 02:00:00,2024-10-16,2,cloudy,25.0,77.8
2024-10-16 03:00:00,2024-10-16,3,clear,26.3,78.3
2024-10-16 04:00:00,2024-10-16,4,clear,22.8,87.1
2024-10-16 05:00:00,2024-10-16,5,clear,25.0,86.1
2024-10-16 06:00:00,2024-10-16,6,clear,27.8,60.8
2024-10-16 07:00:00,2024-10-16,7,partly_cloudy,27.2,76.6
2024-10-16 08:00:00,2024-10-16,8,clear,24.3,82.5
2024-10-16 09:00:00,2024-10-16,9,partly_cloudy,27.3,78.6
2024-10-16 10:00:00,2024-10-16,10,partly_cloudy,32.9,71.8
2024-10-16 11:00:00,2024-10-16,11,clear,29.4,76.5
2024-10-16 12:00:00,2024-10-16,12,clear,30.3,86.7
2024-10-16 13:00:00,2024-10-16,13,clear,31.2,86.7
2024-10-16 14:00:00,2024-10-16,14,moderate_rain,31.0,89.2
2024-10-16 15:00:00,2024-10-16,15,light_rain,34.0,79.8
2024-10-16 16:00:00,2024-10-16,16,partly_cloudy,30.8,73.8
2024-10-16 17:00:00,2024-10-16,17,moderate_rain,29.2,85.1
2024-10-16 18:00:00,2024-10-16,18,cloudy,31.2,70.5
2024-10-16 19:00:00,2024-10-16,19,cloudy,30.2,72.3
2024-10-16 20:00:00,2024-10-16,20,clear,27.8,81.3
2024-10-16 21:00:00,2024-10-16,21,clear,25.0,61.7
2024-10-16 22:00:00,2024-10-16,22,cloudy,25.9,60.0
2024-10-16 23:00:00,2024-10-16,23,cloudy,28.5,81.5
2024-10-17 00:00:00,2024-10-17,0,partly_cloudy,24.1,78.1
2024-10-17 01:00:00,2024-10-17,1,clear,25.4,94.9
2024-10-17 02:00:00,2024-10-17,2,clear,22.5,77.2
2024-10-17 03:00:00,2024-10-17,3,clear,27.0,75.1
2024-10-17 04:00:00,2024-10-17,4,clear,26.6,73.6
2024-10-17 05:00:00,2024-10-17,5,partly_cloudy,28.9,86.8
2024-10-17 06:00:00,2024-10-17,6,partly_cloudy,27.6,72.4
2024-10-17 07:00:00,2024-10-17,7,clear,27.4,76.9
2024-10-17 08:00:00,2024-10-17,8,partly_cloudy,26.5,100.0
2024-10-17 09:00:00,2024-10-17,9,clear,30.3,68.3
2024-10-17 10:00:00,2024-10-17,10,clear,25.0,67.3
2024-10-17 11:00:00,2024-10-17,11,clear,29.9,71.4
2024-10-17 12:00:00,2024-10-17,12,partly_cloudy,32.3,69.6
2024-10-17 13:00:00,2024-10-17,13,moderate_rain,32.5,85.5
2024-10-17 14:00:00,2024-10-17,14,heavy_rain,30.7,87.6
2024-10-17 15:00:00,2024-10-17,15,light_rain,31.5,86.1
2024-10-17 16:00:00,2024-10-17,16,light_rain,29.9,84.3
2024-10-17 17:00:00,2024-10-17,17,moderate_rain,29.8,86.8
2024-10-17 18:00:00,2024-10-17,18,clear,31.1,76.6
2024-10-17 19:00:00,2024-10-17,19,clear,28.6,76.9
2024-10-17 20:00:00,2024-10-17,20,partly_cloudy,29.4,61.8
2024-10-17 21:00:00,2024-10-17,21,clear,27.9,69.4
2024-10-17 22:00:00,2024-10-17,22,cloudy,25.4,89.2
2024-10-17 23:00:00,2024-10-17,23,partly_cloudy,22.9,74.5
2024-10-18 00:00:00,2024-10-18,0,clear,26.8,87.4
2024-10-18 01:00:00,2024-10-18,1,clear,23.3,64.0
2024-10-18 02:00:00,2024-10-18,2,clear,25.6,79.2
2024-10-18 03:00:00,2024-10-18,3,partly_cloudy,27.1,68.5
2024-10-18 04:00:00,2024-10-18,4,clear,23.7,60.9
2024-10-18 05:00:00,2024-10-18,5,partly_cloudy,28.2,88.2
2024-10-18 06:00:00,2024-10-18,6,clear,28.6,78.2
2024-10-18 07:00:00,2024-10-18,7,partly_cloudy,27.1,81.6
2024-10-18 08:00:00,2024-10-18,8,clear,26.7,72.7
2024-10-18 09:00:00,2024-10-18,9,partly_cloudy,29.5,60.0
2024-10-18 10:00:00,2024-10-18,10,partly_cloudy,32.8,84.1
2024-10-18 11:00:00,2024-10-18,11,partly_cloudy,28.8,76.2
2024-10-18 12:00:00,2024-10-18,12,light_rain,31.2,79.9
2024-10-18 13:00:00,2024-10-18,13,cloudy,33.5,60.0
2024-10-18 14:00:00,2024-10-18,14,clear,29.8,75.7
2024-10-18 15:00:00,2024-10-18,15,light_rain,31.0,85.2
2024-10-18 16:00:00,2024-10-18,16,cloudy,27.5,82.9
2024-10-18 17:00:00,2024-10-18,17,partly_cloudy,29.2,74.6
2024-10-18 18:00:00,2024-10-18,18,clear,28.1,72.8
2024-10-18 19:00:00,2024-10-18,19,clear,30.0,60.0
2024-10-18 20:00:00,2024-10-18,20,partly_cloudy,29.5,90.3
2024-10-18 21:00:00,2024-10-18,21,clear,26.0,60.0
2024-10-18 22:00:00,2024-10-18,22,clear,25.9,63.0
2024-10-18 23:00:00,2024-10-18,23,clear,23.3,67.1
2024-10-19 00:00:00,2024-10-19,0,partly_cloudy,26.2,75.2
2024-10-19 01:00:00,2024-10-19,1,clear,26.2,69.3
2024-10-19 02:00:00,2024-10-19,2,partly_cloudy,29.3,78.1
2024-10-19 03:00:00,2024-10-19,3,clear,29.9,72.8
2024-10-19 04:00:00,2024-10-19,4,clear,25.5,74.9
2024-10-19 05:00:00,2024-10-19,5,partly_cloudy,28.3,82.1
2024-10-19 06:00:00,2024-10-19,6,partly_cloudy,27.8,93.5
2024-10-19 07:00:00,2024-10-19,7,clear,25.4,78.6
2024-10-19 08:00:00,2024-10-19,8,partly_cloudy,29.4,76.6
2024-10-19 09:00:00,2024-10-19,9,clear,29.9,70.1
2024-10-19 10:00:00,2024-10-19,10,partly_cloudy,30.9,60.0
2024-10-19 11:00:00,2024-10-19,11,clear,35.0,73.1
2024-10-19 12:00:00,2024-10-19,12,partly_cloudy,29.1,60.0
2024-10-19 13:00:00,2024-10-19,13,clear,29.0,74.9
2024-10-19 14:00:00,2024-10-19,14,partly_cloudy,28.3,73.2
2024-10-19 15:00:00,2024-10-19,15,moderate_rain,30.3,91.3
2024-10-19 16:00:00,2024-10-19,16,moderate_rain,26.7,91.7
2024-10-19 17:00:00,2024-10-19,17,clear,32.3,82.7
2024-10-19 18:00:00,2024-10-19,18,clear,28.5,68.4
2024-10-19 19:00:00,2024-10-19,19,clear,27.6,83.1
2024-10-19 20:00:00,2024-10-19,20,clear,31.2,70.2
2024-10-19 21:00:00,2024-10-19,21,clear,22.3,88.4
2024-10-19 22:00:00,2024-10-19,22,clear,29.3,66.4
2024-10-19 23:00:00,2024-10-19,23,partly_cloudy,24.7,74.3
2024-10-20 00:00:00,2024-10-20,0,partly_cloudy,27.4,87.4
2024-10-20 01:00:00,2024-10-20,1,partly_cloudy,27.2,73.8
2024-10-20 02:00:00,2024-10-20,2,clear,28.9,60.0
2024-10-20 03:00:00,2024-10-20,3,clear,26.2,81.4
2024-10-20 04:00:00,2024-10-20,4,partly_cloudy,24.6,92.2
2024-10-20 05:00:00,2024-10-20,5,partly_cloudy,26.6,79.1
2024-10-20 06:00:00,2024-10-20,6,clear,28.4,62.5
2024-10-20 07:00:00,2024-10-20,7,clear,26.7,77.8
2024-10-20 08:00:00,2024-10-20,8,cloudy,29.1,81.7
2024-10-20 09:00:00,2024-10-20,9,clear,27.7,81.3
2024-10-20 10:00:00,2024-10-20,10,partly_cloudy,29.4,72.7
2024-10-20 11:00:00,2024-10-20,11,partly_cloudy,29.4,80.9
2024-10-20 12:00:00,2024-10-20,12,clear,30.1,68.6
2024-10-20 13:00:00,2024-10-20,13,light_rain,30.0,80.2
2024-10-20 14:00:00,2024-10-20,14,moderate_rain,29.2,95.0
2024-10-20 15:00:00,2024-10-20,15,clear,29.5,94.0
2024-10-20 16:00:00,2024-10-20,16,moderate_rain,29.0,92.0
2024-10-20 17:00:00,2024-10-20,17,moderate_rain,30.5,89.9
2024-10-20 18:00:00,2024-10-20,18,clear,30.1,73.5
2024-10-20 19:00:00,2024-10-20,19,clear,30.0,76.5
2024-10-20 20:00:00,2024-10-20,20,clear,28.8,95.4
2024-10-20 21:00:00,2024-10-20,21,partly_cloudy,26.2,84.7
2024-10-20 22:00:00,2024-10-20,22,clear,27.5,84.0
2024-10-20 23:00:00,2024-10-20,23,clear,27.0,75.7
2024-10-21 00:00:00,2024-10-21,0,clear,28.8,72.5
2024-10-21 01:00:00,2024-10-21,1,clear,25.3,67.8
2024-10-21 02:00:00,2024-10-21,2,clear,27.1,97.0
2024-10-21 03:00:00,2024-10-21,3,partly_cloudy,26.5,62.9
2024-10-21 04:00:00,2024-10-21,4,clear,27.8,73.3
2024-10-21 05:00:00,2024-10-21,5,cloudy,26.8,60.0
2024-10-21 06:00:00,2024-10-21,6,clear,29.3,93.5
2024-10-21 07:00:00,2024-10-21,7,partly_cloudy,30.0,76.6
2024-10-21 08:00:00,2024-10-21,8,partly_cloudy,28.1,76.7
2024-10-21 09:00:00,2024-10-21,9,clear,28.5,60.0
2024-10-21 10:00:00,2024-10-21,10,clear,27.9,67.5
2024-10-21 11:00:00,2024-10-21,11,partly_cloudy,29.5,68.2
2024-10-21 12:00:00,2024-10-21,12,clear,33.0,88.8
2024-10-21 13:00:00,2024-10-21,13,clear,31.7,67.5
2024-10-21 14:00:00,2024-10-21,14,cloudy,29.9,96.1
2024-10-21 15:00:00,2024-10-21,15,clear,30.3,94.6
2024-10-21 16:00:00,2024-10-21,16,moderate_rain,31.5,89.8
2024-10-21 17:00:00,2024-10-21,17,clear,30.3,80.9
2024-10-21 18:00:00,2024-10-21,18,cloudy,26.9,87.8
2024-10-21 19:00:00,2024-10-21,19,cloudy,28.0,66.5
2024-10-21 20:00:00,2024-10-21,20,cloudy,27.8,78.4
2024-10-21 21:00:00,2024-10-21,21,partly_cloudy,25.3,60.0
2024-10-21 22:00:00,2024-10-21,22,clear,22.9,70.6
2024-10-21 23:00:00,2024-10-21,23,clear,22.0,61.9
2024-10-22 00:00:00,2024-10-22,0,clear,26.8,75.4
2024-10-22 01:00:00,2024-10-22,1,clear,22.0,70.3
2024-10-22 02:00:00,2024-10-22,2,clear,22.2,69.0
2024-10-22 03:00:00,2024-10-22,3,partly_cloudy,26.7,82.5
2024-10-22 04:00:00,2024-10-22,4,partly_cloudy,27.5,60.0
2024-10-22 05:00:00,2024-10-22,5,partly_cloudy,25.4,63.9
2024-10-22 06:00:00,2024-10-22,6,partly_cloudy,24.7,71.0
2024-10-22 07:00:00,2024-10-22,7,clear,27.3,69.4
2024-10-22 08:00:00,2024-10-22,8,partly_cloudy,23.2,70.0
2024-10-22 09:00:00,2024-10-22,9,clear,26.3,78.0
2024-10-22 10:00:00,2024-10-22,10,cloudy,32.0,77.3
2024-10-22 11:00:00,2024-10-22,11,clear,31.4,75.0
2024-10-22 12:00:00,2024-10-22,12,cloudy,30.2,73.4
2024-10-22 13:00:00,2024-10-22,13,partly_cloudy,30.3,60.4
2024-10-22 14:00:00,2024-10-22,14,cloudy,31.4,73.7
2024-10-22 15:00:00,2024-10-22,15,heavy_rain,33.0,91.9
2024-10-22 16:00:00,2024-10-22,16,heavy_rain,30.1,92.9
2024-10-22 17:00:00,2024-10-22,17,cloudy,30.2,70.3
2024-10-22 18:00:00,2024-10-22,18,moderate_rain,28.5,96.1
2024-10-22 19:00:00,2024-10-22,19,clear,29.4,72.8
2024-10-22 20:00:00,2024-10-22,20,partly_cloudy,31.2,60.0
2024-10-22 21:00:00,2024-10-22,21,clear,26.5,69.4
2024-10-22 22:00:00,2024-10-22,22,partly_cloudy,25.2,71.1
2024-10-22 23:00:00,2024-10-22,23,cloudy,28.3,66.5
2024-10-23 00:00:00,2024-10-23,0,clear,26.8,87.6
2024-10-23 01:00:00,2024-10-23,1,clear,25.8,86.7
2024-10-23 02:00:00,2024-10-23,2,clear,26.9,79.6
2024-10-23 03:00:00,2024-10-23,3,clear,30.1,88.7
2024-10-23 04:00:00,2024-10-23,4,clear,27.2,82.6
2024-10-23 05:00:00,2024-10-23,5,clear,25.9,89.1
2024-10-23 06:00:00,2024-10-23,6,clear,29.0,69.3
2024-10-23 07:00:00,2024-10-23,7,cloudy,27.4,72.6
2024-10-23 08:00:00,2024-10-23,8,clear,28.7,79.7
2024-10-23 09:00:00,2024-10-23,9,clear,25.1,77.3
2024-10-23 10:00:00,2024-10-23,10,clear,31.8,88.9
2024-10-23 11:00:00,2024-10-23,11,clear,30.7,66.6
2024-10-23 12:00:00,2024-10-23,12,light_rain,29.3,81.8
2024-10-23 13:00:00,2024-10-23,13,moderate_rain,34.6,93.7
2024-10-23 14:00:00,2024-10-23,14,moderate_rain,30.3,89.6
2024-10-23 15:00:00,2024-10-23,15,clear,32.8,68.0
2024-10-23 16:00:00,2024-10-23,16,light_rain,30.2,98.8
2024-10-23 17:00:00,2024-10-23,17,clear,29.9,74.1
2024-10-23 18:00:00,2024-10-23,18,cloudy,28.6,83.0
2024-10-23 19:00:00,2024-10-23,19,clear,27.8,65.3
2024-10-23 20:00:00,2024-10-23,20,partly_cloudy,29.6,67.1
2024-10-23 21:00:00,2024-10-23,21,partly_cloudy,24.2,73.4
2024-10-23 22:00:00,2024-10-23,22,clear,26.1,100.0
2024-10-23 23:00:00,2024-10-23,23,partly_cloudy,23.4,82.8
2024-10-24 00:00:00,2024-10-24,0,cloudy,27.6,87.0
2024-10-24 01:00:00,2024-10-24,1,clear,24.5,68.4
2024-10-24 02:00:00,2024-10-24,2,clear,23.1,75.4
2024-10-24 03:00:00,2024-10-24,3,partly_cloudy,25.2,65.5
2024-10-24 04:00:00,2024-10-24,4,clear,27.3,83.7
2024-10-24 05:00:00,2024-10-24,5,clear,26.1,67.6
2024-10-24 06:00:00,2024-10-24,6,partly_cloudy,26.1,70.8
2024-10-24 07:00:00,2024-10-24,7,cloudy,30.6,82.5
2024-10-24 08:00:00,2024-10-24,8,partly_cloudy,26.6,83.1
2024-10-24 09:00:00,2024-10-24,9,cloudy,29.5,73.6
2024-10-24 10:00:00,2024-10-24,10,clear,32.2,86.4
2024-10-24 11:00:00,2024-10-24,11,partly_cloudy,33.1,78.3
2024-10-24 12:00:00,2024-10-24,12,clear,30.1,84.3
2024-10-24 13:00:00,2024-10-24,13,moderate_rain,34.5,90.8
2024-10-24 14:00:00,2024-10-24,14,heavy_rain,35.0,82.2
2024-10-24 15:00:00,2024-10-24,15,light_rain,31.2,94.3
2024-10-24 16:00:00,2024-10-24,16,moderate_rain,29.6,93.9
2024-10-24 17:00:00,2024-10-24,17,moderate_rain,23.7,84.7
2024-10-24 18:00:00,2024-10-24,18,partly_cloudy,32.4,82.4
2024-10-24 19:00:00,2024-10-24,19,clear,30.0,83.4
2024-10-24 20:00:00,2024-10-24,20,partly_cloudy,30.0,61.3
2024-10-24 21:00:00,2024-10-24,21,clear,25.9,81.4
2024-10-24 22:00:00,2024-10-24,22,clear,27.9,77.7
2024-10-24 23:00:00,2024-10-24,23,partly_cloudy,26.0,73.1
2024-10-25 00:00:00,2024-10-25,0,cloudy,29.9,93.8
2024-10-25 01:00:00,2024-10-25,1,clear,27.6,74.4
2024-10-25 02:00:00,2024-10-25,2,clear,27.9,78.7
2024-10-25 03:00:00,2024-10-25,3,clear,23.7,81.4
2024-10-25 04:00:00,2024-10-25,4,clear,29.5,60.0
2024-10-25 05:00:00,2024-10-25,5,partly_cloudy,25.9,100.0
2024-10-25 06:00:00,2024-10-25,6,clear,26.1,86.6
2024-10-25 07:00:00,2024-10-25,7,partly_cloudy,29.0,70.8
2024-10-25 08:00:00,2024-10-25,8,partly_cloudy,30.0,76.6
2024-10-25 09:00:00,2024-10-25,9,clear,25.1,69.1
2024-10-25 10:00:00,2024-10-25,10,partly_cloudy,32.6,62.0
2024-10-25 11:00:00,2024-10-25,11,clear,30.7,76.2
2024-10-25 12:00:00,2024-10-25,12,clear,30.7,80.6
2024-10-25 13:00:00,2024-10-25,13,partly_cloudy,30.7,74.6
2024-10-25 14:00:00,2024-10-25,14,moderate_rain,32.0,90.9
2024-10-25 15:00:00,2024-10-25,15,heavy_rain,32.5,89.6
2024-10-25 16:00:00,2024-10-25,16,partly_cloudy,27.3,70.0
2024-10-25 17:00:00,2024-10-25,17,moderate_rain,33.7,89.2
2024-10-25 18:00:00,2024-10-25,18,moderate_rain,28.1,87.3
2024-10-25 19:00:00,2024-10-25,19,partly_cloudy,31.0,76.2
2024-10-25 20:00:00,2024-10-25,20,partly_cloudy,30.2,80.3
2024-10-25 21:00:00,2024-10-25,21,partly_cloudy,22.5,72.5
2024-10-25 22:00:00,2024-10-25,22,cloudy,26.5,75.4
2024-10-25 23:00:00,2024-10-25,23,cloudy,31.3,76.5
2024-10-26 00:00:00,2024-10-26,0,partly_cloudy,24.7,87.7
2024-10-26 01:00:00,2024-10-26,1,clear,22.1,84.6
2024-10-26 02:00:00,2024-10-26,2,clear,26.8,61.2
2024-10-26 03:00:00,2024-10-26,3,partly_cloudy,27.1,75.9
2024-10-26 04:00:00,2024-10-26,4,cloudy,25.1,75.3
2024-10-26 05:00:00,2024-10-26,5,cloudy,25.4,60.0
2024-10-26 06:00:00,2024-10-26,6,clear,25.9,60.0
2024-10-26 07:00:00,2024-10-26,7,partly_cloudy,29.6,76.2
2024-10-26 08:00:00,2024-10-26,8,clear,29.9,69.4
2024-10-26 09:00:00,2024-10-26,9,clear,26.8,89.5
2024-10-26 10:00:00,2024-10-26,10,partly_cloudy,33.0,60.0
2024-10-26 11:00:00,2024-10-26,11,clear,33.3,85.6
2024-10-26 12:00:00,2024-10-26,12,moderate_rain,30.8,89.8
2024-10-26 13:00:00,2024-10-26,13,light_rain,31.2,78.8
2024-10-26 14:00:00,2024-10-26,14,clear,31.0,77.8
2024-10-26 15:00:00,2024-10-26,15,moderate_rain,28.1,87.4
2024-10-26 16:00:00,2024-10-26,16,heavy_rain,27.2,96.0
2024-10-26 17:00:00,2024-10-26,17,light_rain,29.7,87.9
2024-10-26 18:00:00,2024-10-26,18,clear,29.7,70.1
2024-10-26 19:00:00,2024-10-26,19,cloudy,25.8,66.8
2024-10-26 20:00:00,2024-10-26,20,partly_cloudy,25.9,78.2
2024-10-26 21:00:00,2024-10-26,21,clear,22.4,66.5
2024-10-26 22:00:00,2024-10-26,22,clear,23.3,77.8
2024-10-26 23:00:00,2024-10-26,23,clear,27.3,87.6
2024-10-27 00:00:00,2024-10-27,0,cloudy,24.2,76.0
2024-10-27 01:00:00,2024-10-27,1,clear,28.1,73.6
2024-10-27 02:00:00,2024-10-27,2,clear,28.6,76.3
2024-10-27 03:00:00,2024-10-27,3,cloudy,26.9,77.9
2024-10-27 04:00:00,2024-10-27,4,clear,27.3,77.8
2024-10-27 05:00:00,2024-10-27,5,partly_cloudy,29.3,69.9
2024-10-27 06:00:00,2024-10-27,6,clear,24.7,81.1
2024-10-27 07:00:00,2024-10-27,7,clear,29.2,60.0
2024-10-27 08:00:00,2024-10-27,8,cloudy,27.4,85.3
2024-10-27 09:00:00,2024-10-27,9,clear,29.0,83.9
2024-10-27 10:00:00,2024-10-27,10,clear,27.4,71.5
2024-10-27 11:00:00,2024-10-27,11,partly_cloudy,31.6,82.6
2024-10-27 12:00:00,2024-10-27,12,clear,32.7,75.2
2024-10-27 13:00:00,2024-10-27,13,partly_cloudy,30.3,63.7
2024-10-27 14:00:00,2024-10-27,14,partly_cloudy,33.5,73.1
2024-10-27 15:00:00,2024-10-27,15,cloudy,30.3,77.8
2024-10-27 16:00:00,2024-10-27,16,light_rain,29.2,78.5
2024-10-27 17:00:00,2024-10-27,17,light_rain,30.1,81.9
2024-10-27 18:00:00,2024-10-27,18,partly_cloudy,29.0,67.4
2024-10-27 19:00:00,2024-10-27,19,clear,25.0,73.4
2024-10-27 20:00:00,2024-10-27,20,clear,31.1,73.6
2024-10-27 21:00:00,2024-10-27,21,cloudy,25.9,67.6
2024-10-27 22:00:00,2024-10-27,22,clear,26.0,62.2
2024-10-27 23:00:00,2024-10-27,23,partly_cloudy,28.3,69.2
2024-10-28 00:00:00,2024-10-28,0,clear,22.9,61.6
2024-10-28 01:00:00,2024-10-28,1,partly_cloudy,27.9,81.2
2024-10-28 02:00:00,2024-10-28,2,partly_cloudy,25.7,89.1
2024-10-28 03:00:00,2024-10-28,3,clear,22.9,78.4
2024-10-28 04:00:00,2024-10-28,4,clear,27.1,94.9
2024-10-28 05:00:00,2024-10-28,5,cloudy,24.9,86.6
2024-10-28 06:00:00,2024-10-28,6,partly_cloudy,31.2,63.6
2024-10-28 07:00:00,2024-10-28,7,clear,26.6,91.7
2024-10-28 08:00:00,2024-10-28,8,clear,30.3,60.8
2024-10-28 09:00:00,2024-10-28,9,cloudy,27.5,71.5
2024-10-28 10:00:00,2024-10-28,10,partly_cloudy,32.2,69.0
2024-10-28 11:00:00,2024-10-28,11,clear,31.7,77.9
2024-10-28 12:00:00,2024-10-28,12,moderate_rain,30.6,87.5
2024-10-28 13:00:00,2024-10-28,13,partly_cloudy,30.1,67.0
2024-10-28 14:00:00,2024-10-28,14,cloudy,30.8,80.1
2024-10-28 15:00:00,2024-10-28,15,heavy_rain,30.6,93.0
2024-10-28 16:00:00,2024-10-28,16,clear,29.6,84.1
2024-10-28 17:00:00,2024-10-28,17,storm,25.7,90.2
2024-10-28 18:00:00,2024-10-28,18,partly_cloudy,30.7,60.0
2024-10-28 19:00:00,2024-10-28,19,clear,25.2,60.0
2024-10-28 20:00:00,2024-10-28,20,partly_cloudy,26.8,93.9
2024-10-28 21:00:00,2024-10-28,21,clear,27.3,71.9
2024-10-28 22:00:00,2024-10-28,22,clear,28.3,60.1
